icons,is_cre_manual,hqChart,intime,channelid,ctime,mtime,authoruid,level,vid,ipad_vid,video_time_length,categoryid,mediaid,templateid,productid,ext_0,ext_1,ext_2,ext_3,ext_4,docid,url,urls,wapurl,wapurls,wapsummary,title,stitle,summary,intro,author,commentid,video_id,keywords,media_name,columnid,subjectid,img,images,lids,oid,mlids,ext,important,comment_reply,comment_show,comment_total
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:47:42+08:00,31,2024-12-03 13:02:18+08:00,2024-12-03 14:47:39+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerv4955906,https://finance.sina.com.cn/roll/2024-12-03/doc-incyeerv4955906.shtml,"[""https:\/\/finance.sina.com.cn\/roll\/2024-12-03\/doc-incyeerv4955906.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyeerv4955906.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4955906.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4955906.d.html""]",,全国百强县及其经济情况分析,全国百强县及其经济情况分析,,2024年11月19日，竞争力智库、北京中新城市规划设计研究院等机构发布了《中国县域发展监测报告2024》，并评出了“2024中国综合竞争力百强县市”（简称“百强县”）等名单。,,cj:comos-ncyeerv4955906:0,,"山东省,浙江省,人均GDP",,"1834,1849",,[],"[{'u': 'http://n.sinaimg.cn/spider20241203/350/w690h460/20241203/943e-3866edb4333373af516bc37494891c2f.jpg', 'w': '690', 'h': '460', 't': ''}, {'u': 'http://n.sinaimg.cn/spider20241203/278/w1080h798/20241203/88e8-f85f8f9b1e2b2ed8ad6857ae777e8e3e.png', 'w': '1080', 'h': '798', 't': ''}, {'u': 'http://n.sinaimg.cn/spider20241203/792/w506h286/20241203/fa8f-6e6f355fcadd61e84bda82f4dab27d83.png', 'w': '506', 'h': '286', 't': ''}, {'u': 'http://n.sinaimg.cn/spider20241203/393/w630h563/20241203/7a7a-9b4ad7d87092b7358632b8fa7a3a04fe.png', 'w': '630', 'h': '563', 't': '数据来源：根据公共网络收集'}, {'u': 'http://n.sinaimg.cn/spider20241203/460/w603h657/20241203/9002-2c76a94e607917480cd7f5e0a02509cb.png', 'w': '603', 'h': '657', 't': ''}, {'u': 'http://n.sinaimg.cn/spider20241203/461/w604h657/20241203/d7a6-5da47316a59dbe66f977b72fdd680bd7.png', 'w': '604', 'h': '657', 't': ''}]","295,1058,1686,2509,2516,2519,2544,3318",763639633,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:38:48+08:00,31,2024-12-03 13:01:10+08:00,2024-12-03 14:38:45+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerv4950877,https://finance.sina.com.cn/roll/2024-12-03/doc-incyeerv4950877.shtml,"[""https:\/\/finance.sina.com.cn\/roll\/2024-12-03\/doc-incyeerv4950877.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyeerv4950877.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4950877.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4950877.d.html""]",,国际识局：中东地区冲突多点爆发 叙利亚又成大国博弈战场？,,,中新网12月3日电（记者 管娜）黎以停火协议刚一生效，叙利亚国内战火重燃。当地时间12月2日，叙利亚军方表示，正在向阿勒颇、哈马和伊德利卜附近地区推进...,,cj:comos-ncyeerv4950877:0,,"叙利亚,叙利亚局势,中东地区,叙反对派,土耳其",中国新闻网,"1840,1849,1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/sinakd20241203s/199/w640h359/20241203/2872-9428799ccc525b2216dae080c6cae44d.jpg', 'w': '640', 'h': '359', 't': ''}, {'u': 'http://n.sinaimg.cn/sinakd20241203s/263/w640h423/20241203/2bfb-1336f75238bbacd8e2b7c25f914448af.jpg', 'w': '640', 'h': '423', 't': ''}]","295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763617826,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:34:29+08:00,31,2024-12-03 13:00:37+08:00,2024-12-03 14:34:28+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerv4951066,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyeerv4951066.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyeerv4951066.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyeerv4951066.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4951066.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4951066.d.html""]",,4000亿元薪酬计划被法官驳回！马斯克“讨薪”再失败！特斯拉还要支付25亿元律师费......,,,据央视新闻，当地时间12月2日，美国特拉华州地方法院法官凯瑟琳·圣约翰·麦考密克决定坚持其今年1月的裁定，认为特斯拉（TSLA，股价：357.09美元；总市值：1...,,cj:comos-ncyeerv4951066:0,,"马斯克,美元,特斯拉",每日经济新闻,"1840,1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/spider20241203/770/w1080h490/20241203/9e96-c92078f88edc7090fd3952536a24e969.png', 'w': '1080', 'h': '490', 't': '图片来源：CNBC报道截图'}, {'u': 'http://n.sinaimg.cn/spider20241203/12/w640h172/20241203/372c-260e8333e2a84a73d656d43766149c17.png', 'w': '640', 'h': '172', 't': ''}, {'u': 'http://n.sinaimg.cn/spider20241203/342/w828h1114/20241203/5015-364ed3e5c8c5c5f2648d0f3b11626ef7.jpg', 'w': '828', 'h': '1114', 't': ''}]","295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763617903,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:25:07+08:00,31,2024-12-03 13:00:37+08:00,2024-12-03 14:25:03+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerv4951025,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyeerv4951025.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyeerv4951025.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyeerv4951025.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4951025.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4951025.d.html""]",,知名巨头突发！63岁CEO宣布：退休！知情人：他被董事会赶下台！“继任者还没找到”，股价一度上涨近6%,,,英特尔CEO突然退休了，而继任者尚未找到。 当地时间周一（12月2日），英特尔宣布，首席执行官Pat Gelsinger于12月1日退休，并辞去公司董事会职务。,,cj:comos-ncyeerv4951025:0,,"退休,英特尔,美元",每日经济新闻,"1840,1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/spider20241203/705/w1080h1225/20241203/e3df-f4607a98a8dd9eb53dfa537b7fdf26fb.jpg', 'w': '1080', 'h': '1225', 't': ''}]","295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763617834,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:21:52+08:00,31,2024-12-03 12:59:54+08:00,2024-12-03 14:21:50+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerx1727825,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyeerx1727825.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyeerx1727825.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyeerx1727825.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerx1727825.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerx1727825.d.html""]",,爆料：特朗普“建议”加拿大成为美国第51个州,,,美媒爆：特鲁多当面吐槽加征关税会扼杀经济，特朗普“建议”加拿大成为美国第51个州 特朗普威胁要对加拿大征收关税后，加总理特鲁多被爆于上周五匆忙安排了对海湖庄园的一次...,,cj:comos-ncyeerx1727825:0,,"加拿大,特鲁多,特朗普,关税,福克斯",环球网,"1840,1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/sinakd20241203s/532/w780h552/20241203/1cc1-e7f90fcf51fc98b9d1cc5f4fe239471b.jpg', 'w': '780', 'h': '552', 't': '当地时间11月29日，特鲁多在海湖庄园与特朗普会面。图自美媒'}]","295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763617816,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:22:25+08:00,31,2024-12-03 12:58:15+08:00,2024-12-03 14:22:22+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerv4950101,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyeerv4950101.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyeerv4950101.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyeerv4950101.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4950101.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4950101.d.html""]",,美媒爆：特鲁多当面吐槽加征关税会扼杀经济，特朗普“建议”加拿大成为美国第51个州,,,来源：环球网 【环球网报道】特朗普威胁要对加拿大征收关税后，加总理特鲁多被爆于上周五匆忙安排了对海湖庄园的一次访问。美国福克斯新闻网当地时间12月2日援引消息人士的...,,cj:comos-ncyeerv4950101:0,,"特朗普,加拿大,特鲁多,关税,福克斯",环球网,"1840,1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/sinakd20241203s/293/w640h453/20241203/e5ca-de4eacc6a3ab9d005576ee546be4abda.jpg', 'w': '640', 'h': '453', 't': '当地时间11月29日，特鲁多在海湖庄园与特朗普会面。图自美媒'}]","295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763617403,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:44:15+08:00,31,2024-12-03 12:57:26+08:00,2024-12-03 14:44:07+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerv4952075,https://finance.sina.com.cn/stock/wbstock/2024-12-03/doc-incyeerv4952075.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/wbstock\/2024-12-03\/doc-incyeerv4952075.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyeerv4952075.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4952075.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4952075.d.html""]",,2024年全国综合竞争力百强区榜单发布：上海城区排名回升,,,来源：@华夏时报微博全国综合竞争力百强主城区与百强新城区比较华夏时报记者 刘诗萌 北京报道县域经济是国民经济的重要组成部分。,,cj:comos-ncyeerv4952075:0,0,"上海市,北京市,华夏时报,江苏省",,"1834,1850",,[],"[{'u': 'http://n.sinaimg.cn/spider20241203/63/w580h283/20241203/cd08-2709ebbd1bed72b78939c47af41120fc.jpg', 'w': '580', 'h': '283', 't': '全国综合竞争力百强主城区与百强新城区比较'}, {'u': 'http://n.sinaimg.cn/spider20241203/588/w716h1472/20241203/5048-ce4e8a2affbd74b154c08744502ea241.jpg', 'w': '716', 'h': '1472', 't': ''}, {'u': 'http://n.sinaimg.cn/spider20241203/586/w716h1470/20241203/215c-43192e5947a4427b71e0d0c9e7efdc77.jpg', 'w': '716', 'h': '1470', 't': ''}]","295,1058,1686,2509,2516,2517,2519,2544,2671,3318",763639661,,1,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:13:06+08:00,31,2024-12-03 12:56:00+08:00,2024-12-03 14:13:05+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerv4951623,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyeerv4951623.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyeerv4951623.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyeerv4951623.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4951623.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4951623.d.html""]",,美国掀起CEO“下岗潮”？今年离职的CEO数量创历史纪录,,,财联社12月3日讯（编辑 刘蕊）美东时间上周日和本周一，美股市场上突然传来两条重磅的高管离职消息：芯片巨头英特尔和汽车巨头Stellantis的CEO都宣布离职。,,cj:comos-ncyeerv4951623:0,,"星巴克,美国,美股,CEO",媒体滚动,"1840,1849,1850,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763618087,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:45:23+08:00,31,2024-12-03 12:54:53+08:00,2024-12-03 14:45:22+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxv1621614,https://finance.sina.com.cn/stock/usstock/c/2024-12-03/doc-incyekxv1621614.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/usstock\/c\/2024-12-03\/doc-incyekxv1621614.shtml""]",https://finance.sina.cn/usstock/mggd/2024-12-03/detail-incyekxv1621614.d.html,"[""https:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxv1621614.d.html"",""http:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxv1621614.d.html""]",,超微电脑审查结果未发现不当行为，但决定撤换首席财务官,,,来源：IT之家 IT之家 12 月 3 日消息，超微电脑今日宣布，由公司董事会成立的独立特别委员会已经完成了审查，没有发现管理层或董事会存在不当行为的证据。,,cj:comos-ncyekxv1621614:0,,,市场资讯,"1840,1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/spider20241203/377/w1440h537/20241203/af30-768e2302085771954a329bd2b886e4cf.png', 'w': '1440', 'h': '537', 't': ''}, {'u': 'http://n.sinaimg.cn/spider20241203/495/w715h580/20241203/48b0-0f664cdc31070f17b6db093a7f88f04f.jpg', 'w': '715', 'h': '580', 't': ''}]","295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763633817,,,,,,
,0,"{""stockCharts"":""\u6e2f\u80a1\u5206\u65f6"",""stockCode"":""02866"",""stockMarket"":""hk"",""mulStockChart"":"""",""isStaticStock"":""no""}",2024-12-03 12:52:12+08:00,31,2024-12-03 12:52:07+08:00,2024-12-03 12:52:07+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerx1724905,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-12-03/doc-incyeerx1724905.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/ggscyd\/2024-12-03\/doc-incyeerx1724905.shtml""]",https://finance.sina.cn/hkstock/gsxw/2024-12-03/detail-incyeerx1724905.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incyeerx1724905.d.html"",""http:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incyeerx1724905.d.html""]",,中远海发截至11月末累计回购1616.47万股,,,中远海发（02866）公布回购 A 股股份进展，2024 年 11 月 14 日，公司首次通过集中竞价交易方式实施 A 股回购。截至 2024 年 11 月 30 日，公司已累计回购股份 1616...,,cj:comos-ncyeerx1724905:0,0,"中远海发,回购",新浪港股,"1850,2000,2013",,"{'u': 'https://n.sinaimg.cn/finance/transform/700/w400h300/20241203/c038-3f384b89cc6588170cec56c98346f427.jpg', 'w': '400', 'h': '300', 't': ''}",[],"295,746,1082,2509,2516,2517,2519,2544,2671,2674,3318",763615969,,1,,,,
,0,"{""stockCharts"":""\u6e2f\u80a1\u5206\u65f6"",""stockCode"":""02136"",""stockMarket"":""hk"",""mulStockChart"":"""",""isStaticStock"":""no""}",2024-12-03 12:49:43+08:00,31,2024-12-03 12:49:39+08:00,2024-12-03 12:49:39+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerr1724918,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-12-03/doc-incyeerr1724918.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/ggscyd\/2024-12-03\/doc-incyeerr1724918.shtml""]",https://finance.sina.cn/hkstock/gsxw/2024-12-03/detail-incyeerr1724918.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incyeerr1724918.d.html"",""http:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incyeerr1724918.d.html""]",,利福中国今日上午起短暂停牌 待刊发内幕消息,,,利福中国（02136）发布公告，该公司股份将于2024年12月3日上午九时正起于香港联合交易所有限公司短暂停止买卖，以待刊发有关公司内幕消息及根据香港公司收购及合并守则作出...,,cj:comos-ncyeerr1724918:0,,"利福中国,停牌",新浪港股,"1850,2000,2013",,"{'u': 'https://n.sinaimg.cn/finance/transform/700/w400h300/20241203/6cfb-bd6cd606ab66f43ab23d57ff73bb6979.jpg', 'w': '400', 'h': '300', 't': ''}",[],"295,746,1082,2509,2516,2517,2519,2544,2671,2674,3318",763615207,,,,,,
,0,"{""stockCharts"":""\u6e2f\u80a1\u5206\u65f6"",""stockCode"":""02256"",""stockMarket"":""hk"",""mulStockChart"":"""",""isStaticStock"":""no""}",2024-12-03 12:49:00+08:00,31,2024-12-03 12:48:57+08:00,2024-12-03 12:48:57+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerr1724695,https://finance.sina.com.cn/stock/hkstock/marketalerts/2024-12-03/doc-incyeerr1724695.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/marketalerts\/2024-12-03\/doc-incyeerr1724695.shtml""]",https://finance.sina.cn/hkstock/sckxjfx/2024-12-03/detail-incyeerr1724695.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/sckxjfx\/2024-12-03\/detail-incyeerr1724695.d.html"",""http:\/\/finance.sina.cn\/hkstock\/sckxjfx\/2024-12-03\/detail-incyeerr1724695.d.html""]",,和誉-B：创新PRMT5*MTA抑制剂ABSK131获得美国FDA的IND批准,,,和誉-B（02256）发布公告，2024年12月3日，上海和誉生物医药科技有限公司今天宣布，高选择性小分子PRMT5*MTA抑制剂ABSK131获得FDA的 IND批准。,,cj:comos-ncyeerr1724695:0,0,"和誉-B,抑制剂,批准",新浪港股,"1850,2000,2011",,"{'u': 'https://n.sinaimg.cn/finance/transform/700/w400h300/20241203/46a4-9b48b23247a8606903f687bea714de40.jpg', 'w': '400', 'h': '300', 't': ''}",[],"295,746,1082,1094,2509,2516,2517,2519,2544,2671,2674,3318",763615013,,1,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:33:41+08:00,31,2024-12-03 12:48:00+08:00,2024-12-03 15:33:38+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerv4947312,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyeerv4947312.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyeerv4947312.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyeerv4947312.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4947312.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerv4947312.d.html""]",,回击特朗普！欧委会副主席喊出了“欧洲优先”,,,财联社12月3日讯（编辑 潇湘）欧委会执行副主席斯特凡纳·塞茹尔内近日呼吁欧盟为关键商业领域制定 “欧洲优先 ”战略，以防止自身在特朗普引发的潜在全球贸易战中受到附带损...,,cj:comos-ncyeerv4947312:0,,"欧洲,欧盟,特朗普,贸易战,欧委会",媒体滚动,"1849,1850,1966,1968,1972,1975,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,747,1083,1084,1131,1134,2487,2509,2516,2517,2518,2519,2544,2671,2672,2676,3318",763615327,,,,,,
,0,"{""stockCharts"":""\u6e2f\u80a1\u5206\u65f6"",""stockCode"":""00175"",""stockMarket"":""hk"",""mulStockChart"":"""",""isStaticStock"":""no""}",2024-12-03 12:47:09+08:00,31,2024-12-03 12:47:06+08:00,2024-12-03 12:47:06+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerx1723470,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-12-03/doc-incyeerx1723470.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/ggscyd\/2024-12-03\/doc-incyeerx1723470.shtml""]",https://finance.sina.cn/hkstock/gsxw/2024-12-03/detail-incyeerx1723470.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incyeerx1723470.d.html"",""http:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incyeerx1723470.d.html""]",,吉利汽车因认股权获行使而发行49.58万股,,, 吉利汽车（00175）发布公告，于2024年12月3日因集团雇员根据认股权计划（于2023年4月28日获采纳）行使认股权而发行的40.13万普通股股份。,,cj:comos-ncyeerx1723470:0,,"吉利汽车,认股权,行使",新浪港股,"1850,2000,2013",,"{'u': 'https://n.sinaimg.cn/finance/transform/700/w400h300/20241203/a989-c865bb119cad82cb0dfa1dc84ba019bb.jpg', 'w': '400', 'h': '300', 't': ''}",[],"295,746,1082,2509,2516,2517,2519,2544,2671,2674,3318",763614778,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:23:16+08:00,31,2024-12-03 12:46:28+08:00,2024-12-03 14:23:15+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerx1723299,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyeerx1723299.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyeerx1723299.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyeerx1723299.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerx1723299.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerx1723299.d.html""]",,美媒：任期内股价及市场份额暴跌，英特尔CEO帕特·盖尔辛格宣布辞职,,,据美国有线电视新闻网（CNN）当地时间2日报道，芯片巨头英特尔首席执行官帕特·盖尔辛格已于本月1日宣布辞职。报道披露，盖尔辛格任期内英特尔股价及市场份额暴跌是其辞职的...,,cj:comos-ncyeerx1723299:0,,"英特尔,股价,英特尔CEO,帕特,市场份额",环球网,"1840,1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/spider20241203/794/w874h720/20241203/aaee-a08f76aec2d618eaef88b9cdeb665afe.png', 'w': '874', 'h': '720', 't': ''}]","295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763614438,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:13:43+08:00,31,2024-12-03 12:45:41+08:00,2024-12-03 14:13:42+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeerx1723181,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyeerx1723181.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyeerx1723181.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyeerx1723181.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerx1723181.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyeerx1723181.d.html""]",,马斯克：“政府效率部”的最后一步是删除它自身,,,美国企业家维维克·拉马斯瓦米（Vivek Ramaswamy）当地时间12月2日在社交平台上表示，大多数政府项目都应该有明确的完成日期，而他们为“政府效率部”（DOGE）设定的完成日期...,,cj:comos-ncyeerx1723181:0,,"马斯克,美国,企业家",界面新闻,"1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/spider20241203/754/w588h166/20241203/3959-353371b99df0da3102fa6b00f67fc939.png', 'w': '588', 'h': '166', 't': ''}]","295,747,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3318",763614427,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:13:50+08:00,31,2024-12-03 12:44:16+08:00,2024-12-03 14:13:49+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyeers8497669,https://finance.sina.com.cn/stock/usstock/c/2024-12-03/doc-incyeers8497669.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/usstock\/c\/2024-12-03\/doc-incyeers8497669.shtml""]",https://finance.sina.cn/usstock/mggd/2024-12-03/detail-incyeers8497669.d.html,"[""https:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyeers8497669.d.html"",""http:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyeers8497669.d.html""]",,印度烟草股下跌 报道称印度可能提高烟草制品税,,,印度卷烟制造商的股票下跌， CNBC-TV18报道称，印度正在考虑提高烟草制品税。报道援引未具名人士的话称，由商品和服务税（GST）委员会设立的部长小组提议对烟草产品征收35%...,,cj:comos-ncyeers8497669:0,,,环球市场播报,"1840,1850,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763614025,,1,,,,
